image_path,image_id,label_id,label_text,label_raw,source
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/433361.jpeg,433361,3,Precipitate,30,2
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/77146.jpeg,77146,0,Clear,9,1
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Crystals/468178.jpeg,468178,1,Crystals,5,2
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/74053.jpeg,74053,3,Precipitate,10,1
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Other/357659.jpeg,357659,2,Other,25,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/235772.jpeg,235772,3,Precipitate,16,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Crystals/459347.jpeg,459347,1,Crystals,5,2
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Other/416586.jpeg,416586,2,Other,26,2
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/447194.jpeg,447194,3,Precipitate,30,2
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/284223.jpeg,284223,0,Clear,2,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/197476.jpeg,197476,0,Clear,2,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/110869.jpeg,110869,0,Clear,2,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Crystals/357000.jpeg,357000,1,Crystals,22,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/262326.jpeg,262326,0,Clear,2,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/47877.jpeg,47877,0,Clear,9,1
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/383872.jpeg,383872,3,Precipitate,16,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/194463.jpeg,194463,0,Clear,2,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/447325.jpeg,447325,3,Precipitate,32,2
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/201630.jpeg,201630,0,Clear,2,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/88636.jpeg,88636,0,Clear,2,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/228226.jpeg,228226,3,Precipitate,16,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/208662.jpeg,208662,3,Precipitate,14,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/166679.jpeg,166679,3,Precipitate,16,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/298844.jpeg,298844,3,Precipitate,14,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/115579.jpeg,115579,3,Precipitate,14,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/334350.jpeg,334350,3,Precipitate,16,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/98375.jpeg,98375,0,Clear,2,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/384221.jpeg,384221,3,Precipitate,16,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/323579.jpeg,323579,3,Precipitate,16,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/445990.jpeg,445990,3,Precipitate,30,2
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/294833.jpeg,294833,3,Precipitate,14,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/264806.jpeg,264806,0,Clear,2,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/321349.jpeg,321349,3,Precipitate,16,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/394601.jpeg,394601,0,Clear,1,2
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/32781.jpeg,32781,3,Precipitate,13,1
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/375459.jpeg,375459,3,Precipitate,14,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Crystals/50288.jpeg,50288,1,Crystals,18,1
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/234512.jpeg,234512,3,Precipitate,16,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/320058.jpeg,320058,3,Precipitate,16,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/61683.jpeg,61683,3,Precipitate,10,1
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/365678.jpeg,365678,0,Clear,2,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/113010.jpeg,113010,0,Clear,2,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/314920.jpeg,314920,3,Precipitate,16,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/490091.jpeg,490091,3,Precipitate,30,4
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Crystals/473296.jpeg,473296,1,Crystals,6,0
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Other/1810.jpeg,1810,2,Other,25,1
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/409842.jpeg,409842,0,Clear,1,2
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/49449.jpeg,49449,0,Clear,9,1
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Crystals/41726.jpeg,41726,1,Crystals,8,1
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/389038.jpeg,389038,0,Clear,1,2
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/142807.jpeg,142807,3,Precipitate,16,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/473222.jpeg,473222,0,Clear,1,0
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/154259.jpeg,154259,3,Precipitate,16,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/226657.jpeg,226657,3,Precipitate,16,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/301351.jpeg,301351,3,Precipitate,14,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/374435.jpeg,374435,3,Precipitate,14,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/444812.jpeg,444812,3,Precipitate,30,2
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/326999.jpeg,326999,3,Precipitate,16,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/285417.jpeg,285417,3,Precipitate,14,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Crystals/244599.jpeg,244599,1,Crystals,22,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/287472.jpeg,287472,3,Precipitate,14,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/449275.jpeg,449275,3,Precipitate,32,2
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/288477.jpeg,288477,3,Precipitate,14,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Crystals/39545.jpeg,39545,1,Crystals,21,1
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/128512.jpeg,128512,3,Precipitate,14,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/109824.jpeg,109824,0,Clear,2,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/391811.jpeg,391811,0,Clear,1,2
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/294409.jpeg,294409,3,Precipitate,14,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Other/183227.jpeg,183227,2,Other,19,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/319892.jpeg,319892,3,Precipitate,16,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Crystals/356493.jpeg,356493,1,Crystals,22,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/106481.jpeg,106481,0,Clear,2,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/337666.jpeg,337666,3,Precipitate,16,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/220496.jpeg,220496,3,Precipitate,14,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/281389.jpeg,281389,0,Clear,2,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/80334.jpeg,80334,0,Clear,9,1
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/71079.jpeg,71079,3,Precipitate,10,1
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/270457.jpeg,270457,0,Clear,2,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/339521.jpeg,339521,3,Precipitate,16,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/164724.jpeg,164724,3,Precipitate,16,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/449157.jpeg,449157,3,Precipitate,32,2
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/315871.jpeg,315871,3,Precipitate,16,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Crystals/452804.jpeg,452804,1,Crystals,5,2
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/334862.jpeg,334862,3,Precipitate,16,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/96586.jpeg,96586,0,Clear,2,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/431748.jpeg,431748,3,Precipitate,30,2
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Crystals/474936.jpeg,474936,1,Crystals,7,0
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Crystals/468256.jpeg,468256,1,Crystals,5,2
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/125982.jpeg,125982,3,Precipitate,14,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/25787.jpeg,25787,3,Precipitate,10,1
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/47448.jpeg,47448,0,Clear,9,1
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/84094.jpeg,84094,0,Clear,2,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Crystals/464191.jpeg,464191,1,Crystals,5,2
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/40628.jpeg,40628,3,Precipitate,10,1
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/446354.jpeg,446354,3,Precipitate,30,2
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/266382.jpeg,266382,0,Clear,2,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/236157.jpeg,236157,3,Precipitate,16,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/222329.jpeg,222329,3,Precipitate,14,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/409147.jpeg,409147,0,Clear,1,2
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/232469.jpeg,232469,3,Precipitate,16,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/378962.jpeg,378962,3,Precipitate,16,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/240310.jpeg,240310,3,Precipitate,16,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/89362.jpeg,89362,0,Clear,2,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/409941.jpeg,409941,0,Clear,1,2
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/421078.jpeg,421078,3,Precipitate,30,2
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/144751.jpeg,144751,3,Precipitate,16,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Crystals/69745.jpeg,69745,1,Crystals,8,1
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/10709.jpeg,10709,0,Clear,1,1
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/430516.jpeg,430516,3,Precipitate,30,2
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/203932.jpeg,203932,0,Clear,2,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/412706.jpeg,412706,0,Clear,1,2
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/41049.jpeg,41049,0,Clear,9,1
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/335200.jpeg,335200,3,Precipitate,16,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Crystals/37655.jpeg,37655,1,Crystals,18,1
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/225239.jpeg,225239,3,Precipitate,16,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/56311.jpeg,56311,0,Clear,9,1
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/251467.jpeg,251467,0,Clear,2,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Crystals/18618.jpeg,18618,1,Crystals,18,1
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/101348.jpeg,101348,0,Clear,2,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/283417.jpeg,283417,0,Clear,2,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/144992.jpeg,144992,3,Precipitate,16,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/119428.jpeg,119428,3,Precipitate,14,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/106022.jpeg,106022,0,Clear,2,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/110301.jpeg,110301,0,Clear,2,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/177460.jpeg,177460,3,Precipitate,16,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/313190.jpeg,313190,3,Precipitate,14,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/160558.jpeg,160558,3,Precipitate,16,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/218171.jpeg,218171,3,Precipitate,14,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/361190.jpeg,361190,0,Clear,2,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/177277.jpeg,177277,3,Precipitate,16,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/312602.jpeg,312602,3,Precipitate,14,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/86957.jpeg,86957,0,Clear,2,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/130229.jpeg,130229,3,Precipitate,14,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/446074.jpeg,446074,3,Precipitate,30,2
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/164706.jpeg,164706,3,Precipitate,16,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/94324.jpeg,94324,0,Clear,2,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/436774.jpeg,436774,3,Precipitate,30,2
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/195145.jpeg,195145,0,Clear,2,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/25572.jpeg,25572,3,Precipitate,10,1
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Crystals/49392.jpeg,49392,1,Crystals,8,1
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/400707.jpeg,400707,0,Clear,1,2
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/125843.jpeg,125843,3,Precipitate,14,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/394982.jpeg,394982,0,Clear,1,2
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/257370.jpeg,257370,0,Clear,2,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/37312.jpeg,37312,3,Precipitate,10,1
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/271507.jpeg,271507,0,Clear,2,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/367172.jpeg,367172,0,Clear,2,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/130187.jpeg,130187,3,Precipitate,14,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/373482.jpeg,373482,3,Precipitate,14,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/320244.jpeg,320244,3,Precipitate,16,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/254741.jpeg,254741,0,Clear,2,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/103795.jpeg,103795,0,Clear,2,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/25800.jpeg,25800,3,Precipitate,10,1
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/211503.jpeg,211503,3,Precipitate,14,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/436950.jpeg,436950,3,Precipitate,30,2
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/101817.jpeg,101817,0,Clear,2,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Other/387577.jpeg,387577,2,Other,25,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/127166.jpeg,127166,3,Precipitate,14,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/363398.jpeg,363398,0,Clear,2,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Other/65117.jpeg,65117,2,Other,25,1
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/319977.jpeg,319977,3,Precipitate,16,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Precipitate/123989.jpeg,123989,3,Precipitate,14,3
/home/rebeccachang/marco.ccr.buffalo.edu/data/archive/train_out/Clear/370148.jpeg,370148,0,Clear,2,3
